Series Name,Ohio State University - Relative Humidity (%),Ohio State University - NOAA Average Daily Temperature (°F),Ohio State University - Atmospheric Pressure (mb)
2020-04-10T14:00:00,49,39,985.439199
2020-04-10T15:00:00,51,39,985.439199
2020-04-10T16:00:00,49,39,985.439199
2020-04-10T17:00:00,49,39,985.439199
2020-04-10T18:00:00,49,39,985.439199
2020-04-10T19:00:00,47,39,985.439199
2020-04-10T20:00:00,53,39,985.439199
2020-04-10T21:00:00,55,39,985.7778379
2020-04-10T22:00:00,62,39,986.1164768
2020-04-10T23:00:00,70,39,985.7778379
2020-04-11T00:00:00,70,39,986.1164768
2020-04-11T01:00:00,82,39,986.4551157
2020-04-11T02:00:00,82,39,986.1164768
2020-04-11T03:00:00,89,39,986.1164768
2020-04-11T04:00:00,89,39,986.4551157
2020-04-11T05:00:00,88,39,986.4551157
2020-04-11T06:00:00,85,39,986.4551157
2020-04-11T07:00:00,85,39,987.1323935
2020-04-11T08:00:00,70,39,987.8096713
2020-04-11T09:00:00,63,39,987.8096713
2020-04-11T10:00:00,53,39,987.8096713
2020-04-11T11:00:00,50,39,987.8096713
2020-04-11T12:00:00,50,39,987.4710324
2020-04-11T13:00:00,50,39,987.1323935
2020-04-11T14:00:00,40,39,986.4551157
2020-04-11T15:00:00,38,39,985.7778379
2020-04-11T16:00:00,33,39,985.439199
2020-04-11T17:00:00,30,39,985.1005601
2020-04-11T18:00:00,30,39,984.7619212
2020-04-11T19:00:00,34,39,984.4232823
2020-04-11T20:00:00,38,39,984.4232823
2020-04-11T21:00:00,38,39,984.4232823
2020-04-11T22:00:00,35,39,984.0846434
2020-04-11T23:00:00,38,39,983.7460045
2020-04-12T00:00:00,39,53,983.0687267
2020-04-12T01:00:00,38,53,983.4073656
2020-04-12T02:00:00,43,53,984.7619212
2020-04-12T03:00:00,74,53,983.7460045
2020-04-12T04:00:00,73,53,982.3914489
2020-04-12T05:00:00,76,53,982.7300878
2020-04-12T06:00:00,66,53,982.05281
2020-04-12T07:00:00,61,53,982.3914489
2020-04-12T08:00:00,46,53,982.3914489
2020-04-12T09:00:00,45,53,982.7300878
2020-04-12T10:00:00,44,53,982.7300878
2020-04-12T11:00:00,45,53,982.3914489
2020-04-12T12:00:00,71,53,983.7460045
2020-04-12T13:00:00,87,53,982.7300878
2020-04-12T14:00:00,72,53,980.6982544
2020-04-12T15:00:00,62,53,979.0050599
2020-04-12T16:00:00,58,53,977.6505043
2020-04-12T17:00:00,62,53,977.6505043
2020-04-12T18:00:00,52,53,976.6345876
2020-04-12T19:00:00,60,53,975.9573098
2020-04-12T20:00:00,83,53,975.280032
2020-04-12T21:00:00,86,53,973.2481986
2020-04-12T22:00:00,89.5,53,971.893643
2020-04-12T23:00:00,93,53,969.1845318
2020-04-13T00:00:00,93,55,968.1686151
2020-04-13T01:00:00,86,55,966.3061011
2020-04-13T02:00:00,86,55,965.4595039
2020-04-13T03:00:00,86,55,964.7822261
2020-04-13T04:00:00,86,55,965.7981428
2020-04-13T05:00:00,91.5,55,964.7822261
2020-04-13T06:00:00,93,55,963.7663094
2020-04-13T07:00:00,94.33333333,55,964.6693465
2020-04-13T08:00:00,88.66666667,55,966.1367817
2020-04-13T09:00:00,90,55,967.4913373
2020-04-13T10:00:00,83,55,970.8777263
2020-04-13T11:00:00,83,55,974.9413931
2020-04-13T12:00:00,76,55,977.6505043
2020-04-13T13:00:00,74,55,979.6823377
2020-04-13T14:00:00,73,55,982.05281
2020-04-13T15:00:00,67,55,983.7460045
2020-04-13T16:00:00,66.33333333,55,984.7619212
2020-04-13T17:00:00,60.5,55,986.1164768
2020-04-13T18:00:00,53,55,987.1323935
2020-04-13T19:00:00,56,55,987.8096713
2020-04-13T20:00:00,53,55,988.4869491
2020-04-13T21:00:00,60,55,989.8415047
2020-04-13T22:00:00,65,55,990.5187825
2020-04-13T23:00:00,65,55,990.8574214
2020-04-14T00:00:00,57,41,991.1960603
2020-04-14T01:00:00,58,41,991.5346992
2020-04-14T02:00:00,57,41,991.5346992
2020-04-14T03:00:00,62,41,991.5346992
2020-04-14T04:00:00,64,41,991.1960603
2020-04-14T05:00:00,62,41,991.8733381
2020-04-14T06:00:00,67,41,992.211977
2020-04-14T07:00:00,64,41,992.5506159
2020-04-14T08:00:00,59,41,992.8892548
2020-04-14T09:00:00,51,41,992.5506159
2020-04-14T10:00:00,45,41,992.8892548
2020-04-14T11:00:00,37,41,992.5506159
2020-04-14T12:00:00,35,41,991.8733381
2020-04-14T13:00:00,36,41,991.1960603
2020-04-14T14:00:00,39,41,990.1801436
2020-04-14T15:00:00,39,41,990.0108242
2020-04-14T16:00:00,40,41,989.5028658
2020-04-14T17:00:00,40,41,989.5028658
2020-04-14T18:00:00,37,41,989.8415047
2020-04-14T19:00:00,35,41,990.1801436
2020-04-14T20:00:00,41,41,990.5187825
2020-04-14T21:00:00,46,41,991.1960603
2020-04-14T22:00:00,44,41,990.8574214
2020-04-14T23:00:00,46,41,990.8574214
2020-04-15T00:00:00,48,38,990.8574214
2020-04-15T01:00:00,52,38,990.5187825
2020-04-15T02:00:00,59,38,990.1801436
2020-04-15T03:00:00,67,38,989.5028658
2020-04-15T04:00:00,66,38,989.5028658
2020-04-15T05:00:00,75,38,989.1642269
2020-04-15T06:00:00,75,38,989.1642269
2020-04-15T07:00:00,69,38,989.1642269
2020-04-15T08:00:00,61,38,988.825588
2020-04-15T09:00:00,45,38,988.1483102
2020-04-15T10:00:00,40,38,987.8096713
2020-04-15T11:00:00,37,38,986.7937546
2020-04-15T12:00:00,32,38,985.439199
2020-04-15T13:00:00,29,38,984.7619212
2020-04-15T14:00:00,29,38,984.0846434
2020-04-15T15:00:00,39,38,984.7619212
2020-04-15T16:00:00,65,38,985.439199
2020-04-15T17:00:00,76,38,985.7778379
2020-04-15T18:00:00,82.33333333,38,986.7937546
2020-04-15T19:00:00,73,38,987.4710324
2020-04-15T20:00:00,67,38,988.4869491
2020-04-15T21:00:00,64,38,989.5028658
2020-04-15T22:00:00,67,38,990.5187825
2020-04-15T23:00:00,67,38,991.1960603
2020-04-16T00:00:00,69,37,991.8733381
2020-04-16T01:00:00,66,37,992.211977
2020-04-16T02:00:00,67,37,992.5506159
2020-04-16T03:00:00,75,37,992.8892548
2020-04-16T04:00:00,72,37,993.2278937
2020-04-16T05:00:00,75,37,993.5665326
2020-04-16T06:00:00,75,37,994.2438104
2020-04-16T07:00:00,78,37,995.2597271
2020-04-16T08:00:00,69,37,995.598366
2020-04-16T09:00:00,52,37,995.598366
2020-04-16T10:00:00,45,37,995.9370049
2020-04-16T11:00:00,40,37,996.2756438
2020-04-16T12:00:00,34,37,996.2756438
2020-04-16T13:00:00,34,37,995.9370049
2020-04-16T14:00:00,34,37,995.598366
2020-04-16T15:00:00,32,37,994.9210882
2020-04-16T16:00:00,31,37,994.2438104
2020-04-16T17:00:00,30,37,993.9051715
2020-04-16T18:00:00,32,37,993.5665326
2020-04-16T19:00:00,37,37,993.9051715
2020-04-16T20:00:00,40,37,994.2438104
2020-04-16T21:00:00,40,37,995.2597271
2020-04-16T22:00:00,40,37,995.598366
2020-04-16T23:00:00,41,37,995.9370049
2020-04-17T00:00:00,41,42,995.9370049
2020-04-17T01:00:00,45,42,995.598366
2020-04-17T02:00:00,50,42,994.5824493
2020-04-17T03:00:00,50,42,994.5824493
2020-04-17T04:00:00,49,42,994.5824493
2020-04-17T05:00:00,45,42,993.5665326
2020-04-17T06:00:00,70.33333333,42,993.6794122
2020-04-17T07:00:00,76,42,992.211977
2020-04-17T08:00:00,68,42,992.211977
2020-04-17T09:00:00,58,42,990.8574214
2020-04-17T10:00:00,51,42,988.825588
2020-04-17T11:00:00,47,42,988.1483102
2020-04-17T12:00:00,53,42,986.1164768
2020-04-17T13:00:00,68,42,985.439199
2020-04-17T14:00:00,79,42,984.4232823
2020-04-17T15:00:00,84,42,983.5766851
2020-04-17T16:00:00,89,42,982.3914489
2020-04-17T17:00:00,89,42,982.05281
2020-04-17T18:00:00,89,42,982.05281
2020-04-17T19:00:00,91,42,981.5448516
2020-04-17T20:00:00,90,42,981.0368933
2020-04-17T21:00:00,89.5,42,982.05281
2020-04-17T22:00:00,90.5,42,982.05281
2020-04-17T23:00:00,87.5,42,982.05281
2020-04-18T00:00:00,89,41.5,982.7300878
2020-04-18T01:00:00,89,41.5,983.4073656
2020-04-18T02:00:00,86,41.5,983.4073656
2020-04-18T03:00:00,79,41.5,983.7460045
2020-04-18T04:00:00,79,41.5,984.7619212
2020-04-18T05:00:00,82,41.5,985.439199
2020-04-18T06:00:00,78,41.5,986.7937546
2020-04-18T07:00:00,78,41.5,987.6403518
2020-04-18T08:00:00,80.5,41.5,988.4869491
2020-04-18T09:00:00,67,41.5,988.825588
2020-04-18T10:00:00,65,41.5,989.5028658
2020-04-18T11:00:00,61,41.5,989.1642269
2020-04-18T12:00:00,56,41.5,988.825588
2020-04-18T13:00:00,46,41.5,988.1483102
2020-04-18T14:00:00,46,41.5,987.4710324
2020-04-18T15:00:00,44,41.5,986.4551157
2020-04-18T16:00:00,44,41.5,985.439199
2020-04-18T17:00:00,44,41.5,985.1005601
2020-04-18T18:00:00,46,41.5,985.1005601
2020-04-18T19:00:00,46,41.5,984.7619212
2020-04-18T20:00:00,52,41.5,984.7619212
2020-04-18T21:00:00,60,41.5,985.1005601
2020-04-18T22:00:00,58,41.5,984.7619212
2020-04-18T23:00:00,60,41.5,984.0846434
2020-04-19T00:00:00,60,44.5,984.4232823
2020-04-19T01:00:00,67,44.5,984.0846434
2020-04-19T02:00:00,70,44.5,983.0687267
2020-04-19T03:00:00,70,44.5,983.0687267
2020-04-19T04:00:00,73,44.5,983.0687267
2020-04-19T05:00:00,73,44.5,982.7300878
2020-04-19T06:00:00,73,44.5,982.3914489
2020-04-19T07:00:00,73,44.5,982.7300878
2020-04-19T08:00:00,67,44.5,982.7300878
2020-04-19T09:00:00,65,44.5,982.3914489
2020-04-19T10:00:00,63,44.5,981.7141711
2020-04-19T11:00:00,61,44.5,981.3755322
2020-04-19T12:00:00,57,44.5,981.0368933
2020-04-19T13:00:00,49,44.5,980.0209766
2020-04-19T14:00:00,49,44.5,978.666421
2020-04-19T15:00:00,47,44.5,978.3277821
2020-04-19T16:00:00,49,44.5,977.9891432
2020-04-19T17:00:00,51,44.5,978.3277821
2020-04-19T18:00:00,55,44.5,978.666421
2020-04-19T19:00:00,55,44.5,978.666421
2020-04-19T20:00:00,59,44.5,978.666421
2020-04-19T21:00:00,66,44.5,979.0050599
2020-04-19T22:00:00,71,44.5,978.3277821
2020-04-19T23:00:00,82,44.5,977.9891432
2020-04-20T00:00:00,89,49,977.3118654
2020-04-20T01:00:00,82,49,977.6505043
2020-04-20T02:00:00,76,49,977.6505043
2020-04-20T03:00:00,76,49,977.3118654
2020-04-20T04:00:00,73,49,977.3118654
2020-04-20T05:00:00,70,49,977.3118654
2020-04-20T06:00:00,73,49,977.9891432
2020-04-20T07:00:00,76,49,978.666421
2020-04-20T08:00:00,65,49,979.0050599
2020-04-20T09:00:00,52,49,978.666421
2020-04-20T10:00:00,46,49,979.0050599
2020-04-20T11:00:00,45,49,978.666421
2020-04-20T12:00:00,43,49,978.3277821
2020-04-20T13:00:00,35,49,977.9891432
2020-04-20T14:00:00,30,49,977.3118654
2020-04-20T15:00:00,28,49,976.6345876
2020-04-20T16:00:00,28,49,976.2959487
2020-04-20T17:00:00,28,49,975.9573098
2020-04-20T18:00:00,26,49,975.6186709
2020-04-20T19:00:00,31,49,975.280032
2020-04-20T20:00:00,33,49,975.280032
2020-04-20T21:00:00,36,49,975.280032
2020-04-20T22:00:00,37,49,974.9413931
2020-04-20T23:00:00,39,49,974.2641153
2020-04-21T00:00:00,42,52,974.2641153
2020-04-21T01:00:00,43,52,973.5868375
2020-04-21T02:00:00,49,52,972.9095597
2020-04-21T03:00:00,55,52,971.5550041
2020-04-21T04:00:00,59,52,971.893643
2020-04-21T05:00:00,59,52,971.893643
2020-04-21T06:00:00,61,52,973.2481986
2020-04-21T07:00:00,58.5,52,974.2641153
2020-04-21T08:00:00,51,52,975.9573098
2020-04-21T09:00:00,50,52,976.9732265
2020-04-21T10:00:00,48,52,977.6505043
2020-04-21T11:00:00,37,52,979.0050599
2020-04-21T12:00:00,38,52,979.6823377
2020-04-21T13:00:00,33,52,980.3596155
2020-04-21T14:00:00,29,52,980.6982544
2020-04-21T15:00:00,25,52,981.3755322
2020-04-21T16:00:00,25,52,981.7141711
2020-04-21T17:00:00,24,52,982.7300878
2020-04-21T18:00:00,27,52,984.0846434
2020-04-21T19:00:00,28,52,984.7619212
2020-04-21T20:00:00,29,52,985.439199
2020-04-21T21:00:00,33,52,986.1164768
2020-04-21T22:00:00,39,52,986.4551157
2020-04-21T23:00:00,41,52,986.4551157
2020-04-22T00:00:00,44,39.5,986.7937546
2020-04-22T01:00:00,50,39.5,987.1323935
2020-04-22T02:00:00,52,39.5,987.1323935
2020-04-22T03:00:00,72,39.5,987.1323935
2020-04-22T04:00:00,75,39.5,987.8096713
2020-04-22T05:00:00,69,39.5,988.1483102
2020-04-22T06:00:00,75,39.5,988.825588
2020-04-22T07:00:00,70,39.5,990.1801436
2020-04-22T08:00:00,59,39.5,990.1801436
2020-04-22T09:00:00,43,39.5,989.8415047
2020-04-22T10:00:00,35,39.5,990.1801436
2020-04-22T11:00:00,32,39.5,989.5028658
2020-04-22T12:00:00,32,39.5,988.4869491
2020-04-22T13:00:00,32,39.5,988.1483102
2020-04-22T14:00:00,30,39.5,987.1323935
2020-04-22T15:00:00,30,39.5,986.1164768
2020-04-22T16:00:00,30,39.5,985.1005601
2020-04-22T17:00:00,29,39.5,985.1005601
2020-04-22T18:00:00,31,39.5,984.4232823
2020-04-22T19:00:00,38,39.5,983.7460045
2020-04-22T20:00:00,38,39.5,984.4232823
2020-04-22T21:00:00,39,39.5,984.7619212
2020-04-22T22:00:00,43,39.5,984.7619212
2020-04-22T23:00:00,41,39.5,984.4232823
2020-04-23T00:00:00,40,51,983.0687267
2020-04-23T01:00:00,46,51,983.0687267
2020-04-23T02:00:00,50,51,982.05281
2020-04-23T03:00:00,56,51,981.3755322
2020-04-23T04:00:00,58,51,981.0368933
2020-04-23T05:00:00,54,51,981.3755322
2020-04-23T06:00:00,56,51,981.0368933
2020-04-23T07:00:00,54,51,981.3755322
2020-04-23T08:00:00,50,51,980.6982544
2020-04-23T09:00:00,53,51,980.6982544
2020-04-23T10:00:00,62,51,981.0368933
2020-04-23T11:00:00,75,51,981.0368933
2020-04-23T12:00:00,77,51,980.0209766
2020-04-23T13:00:00,80,51,978.666421
2020-04-23T14:00:00,80,51,977.8198238
2020-04-23T15:00:00,88.5,51,976.9732265
2020-04-23T16:00:00,89,51,976.4652681
2020-04-23T17:00:00,89,51,975.7879903
2020-04-23T18:00:00,89,51,975.0542727
2020-04-23T19:00:00,87.5,51,974.9413931
2020-04-23T20:00:00,89,51,974.9413931
2020-04-23T21:00:00,89,51,974.2641153
2020-04-23T22:00:00,93,51,974.4334347
2020-04-23T23:00:00,93,51,974.6027542
2020-04-24T00:00:00,93,53.5,974.4334347
2020-04-24T01:00:00,93,53.5,974.2641153
2020-04-24T02:00:00,93,53.5,974.2641153
2020-04-24T03:00:00,89,53.5,974.2641153
2020-04-24T04:00:00,92,53.5,974.2641153
2020-04-24T05:00:00,92,53.5,974.6027542
2020-04-24T06:00:00,89,53.5,975.280032
2020-04-24T07:00:00,89,53.5,976.1266293
2020-04-24T08:00:00,87.5,53.5,977.142546
2020-04-24T09:00:00,89,53.5,978.666421
2020-04-24T10:00:00,83,53.5,979.6823377
2020-04-24T11:00:00,74,53.5,979.8516572
2020-04-24T12:00:00,65,53.5,980.0209766
2020-04-24T13:00:00,60,53.5,980.0209766
2020-04-24T14:00:00,54,53.5,980.3596155
2020-04-24T15:00:00,52,53.5,980.3596155
2020-04-24T16:00:00,50,53.5,980.3596155
2020-04-24T17:00:00,48,53.5,980.0209766
2020-04-24T18:00:00,54,53.5,980.6982544
2020-04-24T19:00:00,54,53.5,981.3755322
2020-04-24T20:00:00,64,53.5,982.05281
2020-04-24T21:00:00,69,53.5,982.7300878
2020-04-24T22:00:00,71,53.5,983.0687267
2020-04-24T23:00:00,74,53.5,983.0687267
2020-04-25T00:00:00,74,58,982.7300878
2020-04-25T01:00:00,77,58,983.4073656
2020-04-25T02:00:00,74,58,983.4073656
2020-04-25T03:00:00,74,58,983.4073656
2020-04-25T04:00:00,77,58,983.4073656
2020-04-25T05:00:00,77,58,983.7460045
2020-04-25T06:00:00,80,58,984.0846434
2020-04-25T07:00:00,74,58,984.7619212
2020-04-25T08:00:00,69,58,984.4232823
2020-04-25T09:00:00,62,58,984.0846434
2020-04-25T10:00:00,60,58,983.7460045
2020-04-25T11:00:00,56,58,983.0687267
2020-04-25T12:00:00,50,58,982.05281
2020-04-25T13:00:00,44,58,981.0368933
2020-04-25T14:00:00,45,58,980.3596155
2020-04-25T15:00:00,43,58,979.3436988
2020-04-25T16:00:00,40,58,978.3277821
2020-04-25T17:00:00,40,58,977.9891432
2020-04-25T18:00:00,42,58,977.6505043
2020-04-25T19:00:00,54,58,977.9891432
2020-04-25T20:00:00,87,58,978.3277821
2020-04-25T21:00:00,90,58,978.3277821
2020-04-25T22:00:00,93,58,977.9891432
2020-04-25T23:00:00,93,58,977.3118654
2020-04-26T00:00:00,91,51,976.6345876
2020-04-26T01:00:00,93,51,975.9573098
2020-04-26T02:00:00,92,51,975.280032
2020-04-26T03:00:00,89,51,974.6027542
2020-04-26T04:00:00,93,51,974.2641153
2020-04-26T05:00:00,89,51,974.2641153
2020-04-26T06:00:00,93,51,974.2641153
2020-04-26T07:00:00,93,51,974.6027542
2020-04-26T08:00:00,93,51,974.9413931
2020-04-26T09:00:00,93,51,975.280032
2020-04-26T10:00:00,93,51,975.6186709
2020-04-26T11:00:00,90,51,976.2959487
2020-04-26T12:00:00,86,51,976.9732265
2020-04-26T13:00:00,86,51,977.6505043
2020-04-26T14:00:00,89,51,978.3277821
2020-04-26T15:00:00,90,51,979.6823377
2020-04-26T16:00:00,88,51,980.3596155
2020-04-26T17:00:00,86,51,982.3914489
2020-04-26T18:00:00,80,51,983.7460045
2020-04-26T19:00:00,75.5,51,984.5926017
2020-04-26T20:00:00,68,51,985.7778379
2020-04-26T21:00:00,71,51,987.4710324
2020-04-26T22:00:00,74,51,988.4869491
2020-04-26T23:00:00,76,51,988.825588
2020-04-27T00:00:00,79,48,989.5028658
2020-04-27T01:00:00,82,48,989.5028658
2020-04-27T02:00:00,83,48,989.8415047
2020-04-27T03:00:00,86,48,990.1801436
2020-04-27T04:00:00,89,48,990.5187825
2020-04-27T05:00:00,93,48,991.1960603
2020-04-27T06:00:00,89,48,991.8733381
2020-04-27T07:00:00,89,48,991.8733381
2020-04-27T08:00:00,76,48,992.5506159
2020-04-27T09:00:00,76,48,993.5665326
2020-04-27T10:00:00,63,48,993.5665326
2020-04-27T11:00:00,59,48,993.9051715
2020-04-27T12:00:00,45,48,993.2278937
2020-04-27T13:00:00,36,48,992.8892548
2020-04-27T14:00:00,33,48,991.8733381
2020-04-27T15:00:00,39,48,991.1960603
2020-04-27T16:00:00,41,48,990.1801436
2020-04-27T17:00:00,38,48,990.1801436
2020-04-27T18:00:00,38,48,989.8415047
2020-04-27T19:00:00,41,48,989.1642269
2020-04-27T20:00:00,42,48,988.825588
2020-04-27T21:00:00,42,48,988.4869491
2020-04-27T22:00:00,44,48,988.1483102
2020-04-27T23:00:00,44,48,989.5028658
2020-04-28T00:00:00,55,57,989.1642269
2020-04-28T01:00:00,77,57,988.4869491
2020-04-28T02:00:00,69,57,987.1323935
2020-04-28T03:00:00,61,57,986.7937546
2020-04-28T04:00:00,59,57,986.1164768
2020-04-28T05:00:00,86,57,987.4710324
2020-04-28T06:00:00,79,57,986.2857963
2020-04-28T07:00:00,86,57,986.4551157
2020-04-28T08:00:00,83,57,986.4551157
2020-04-28T09:00:00,80,57,986.4551157
2020-04-28T10:00:00,77,57,986.1164768
2020-04-28T11:00:00,67,57,986.1164768
2020-04-28T12:00:00,60,57,985.439199
2020-04-28T13:00:00,55,57,985.439199
2020-04-28T14:00:00,53,57,984.7619212
2020-04-28T15:00:00,51,57,984.0846434
2020-04-28T16:00:00,46,57,983.4073656
2020-04-28T17:00:00,45,57,983.0687267
2020-04-28T18:00:00,45,57,982.7300878
2020-04-28T19:00:00,47,57,982.3914489
2020-04-28T20:00:00,50,57,981.7141711
2020-04-28T21:00:00,54,57,982.05281
2020-04-28T22:00:00,50,57,981.7141711
2020-04-28T23:00:00,50,57,981.7141711
2020-04-29T00:00:00,48,64,980.6982544
2020-04-29T01:00:00,48,64,980.3596155
2020-04-29T02:00:00,48,64,979.0050599
2020-04-29T03:00:00,52,64,977.9891432
2020-04-29T04:00:00,53,64,977.6505043
2020-04-29T05:00:00,52,64,977.3118654
2020-04-29T06:00:00,50,64,976.9732265
2020-04-29T07:00:00,83,64,976.9732265
2020-04-29T08:00:00,81,64,976.2959487
2020-04-29T09:00:00,63,64,974.6027542
2020-04-29T10:00:00,51,64,972.9095597
2020-04-29T11:00:00,41,64,973.2481986
2020-04-29T12:00:00,36,64,973.5868375
2020-04-29T13:00:00,36,64,974.2641153
2020-04-29T14:00:00,65,64,974.6027542
2020-04-29T15:00:00,81,64,974.9413931
2020-04-29T16:00:00,87,64,974.2641153
2020-04-29T17:00:00,90,64,975.9573098
2020-04-29T18:00:00,86,64,976.2959487
2020-04-29T19:00:00,86,64,975.9573098
2020-04-29T20:00:00,89,64,974.9413931
2020-04-29T21:00:00,83,64,975.6186709
2020-04-29T22:00:00,86,64,974.9413931
2020-04-29T23:00:00,86,64,974.9413931
2020-04-30T00:00:00,86,50.5,974.9413931
2020-04-30T01:00:00,86,50.5,974.4334347
2020-04-30T02:00:00,86,50.5,973.9254764
2020-04-30T03:00:00,86,50.5,973.5868375
2020-04-30T04:00:00,89,50.5,973.5868375
2020-04-30T05:00:00,83,50.5,973.3610782
2020-04-30T06:00:00,83,50.5,972.9095597
2020-04-30T07:00:00,86,50.5,972.9095597
2020-04-30T08:00:00,86,50.5,972.9095597
2020-04-30T09:00:00,86.5,50.5,973.2481986
2020-04-30T10:00:00,80,50.5,973.9254764
2020-04-30T11:00:00,68,50.5,974.6027542
2020-04-30T12:00:00,66,50.5,974.6027542
2020-04-30T13:00:00,71,50.5,974.6027542
2020-04-30T14:00:00,68,50.5,975.280032
2020-04-30T15:00:00,69,50.5,975.280032
2020-04-30T16:00:00,66,50.5,975.9573098
2020-04-30T17:00:00,70,50.5,976.2959487
2020-04-30T18:00:00,83,50.5,976.9732265
2020-04-30T19:00:00,83,50.5,977.4811849
2020-04-30T20:00:00,90,50.5,977.9891432
2020-04-30T21:00:00,88,50.5,978.1584626
2020-04-30T22:00:00,86,50.5,978.666421
2020-04-30T23:00:00,90,50.5,978.666421
2020-05-01T00:00:00,93,49.5,978.666421
2020-05-01T01:00:00,93,49.5,978.3277821
2020-05-01T02:00:00,93,49.5,978.666421
2020-05-01T03:00:00,90,49.5,979.0050599
2020-05-01T04:00:00,88,49.5,979.5130183
2020-05-01T05:00:00,86,49.5,980.0209766
2020-05-01T06:00:00,90,49.5,981.0368933
2020-05-01T07:00:00,87,49.5,982.05281
2020-05-01T08:00:00,91.5,49.5,983.5766851
2020-05-01T09:00:00,89,49.5,984.7619212
2020-05-01T10:00:00,89,49.5,985.439199
2020-05-01T11:00:00,82,49.5,985.8907175
2020-05-01T12:00:00,80,49.5,986.4551157
2020-05-01T13:00:00,71,49.5,986.7937546
2020-05-01T14:00:00,67,49.5,986.7937546
2020-05-01T15:00:00,64,49.5,986.7937546
2020-05-01T16:00:00,61,49.5,986.7937546
2020-05-01T17:00:00,56,49.5,986.7937546
2020-05-01T18:00:00,58,49.5,986.7937546
2020-05-01T19:00:00,62,49.5,987.8096713
2020-05-01T20:00:00,64,49.5,988.1483102
2020-05-01T21:00:00,69,49.5,988.825588
2020-05-01T22:00:00,69,49.5,988.825588
2020-05-01T23:00:00,71,49.5,988.4869491
2020-05-02T00:00:00,74,56.5,988.4869491
2020-05-02T01:00:00,74,56.5,988.1483102
2020-05-02T02:00:00,74,56.5,988.4869491
2020-05-02T03:00:00,80,56.5,988.4869491
2020-05-02T04:00:00,83,56.5,988.1483102
2020-05-02T05:00:00,77,56.5,988.4869491
2020-05-02T06:00:00,77,56.5,989.1642269
2020-05-02T07:00:00,74,56.5,989.5028658
2020-05-02T08:00:00,72,56.5,989.5028658
2020-05-02T09:00:00,62,56.5,988.825588
2020-05-02T10:00:00,58,56.5,988.825588
2020-05-02T11:00:00,50,56.5,987.1323935
2020-05-02T12:00:00,45,56.5,986.1164768
2020-05-02T13:00:00,41,56.5,985.439199
2020-05-02T14:00:00,41,56.5,984.4232823
2020-05-02T15:00:00,40,56.5,983.4073656
2020-05-02T16:00:00,39,56.5,982.7300878
2020-05-02T17:00:00,39,56.5,982.05281
2020-05-02T18:00:00,39,56.5,982.05281
2020-05-02T19:00:00,42,56.5,981.7141711
2020-05-02T20:00:00,48,56.5,982.05281
2020-05-02T21:00:00,53,56.5,982.05281
2020-05-02T22:00:00,53,56.5,982.3914489
2020-05-02T23:00:00,57,56.5,982.3914489
2020-05-03T00:00:00,57,68,982.05281
2020-05-03T01:00:00,57,68,981.7141711
2020-05-03T02:00:00,62,68,982.05281
2020-05-03T03:00:00,66.5,68,982.5607684
2020-05-03T04:00:00,73,68,982.8994072
2020-05-03T05:00:00,87,68,983.4073656
2020-05-03T06:00:00,86,68,983.4073656
2020-05-03T07:00:00,90,68,983.4073656
2020-05-03T08:00:00,90,68,983.7460045
2020-05-03T09:00:00,87,68,983.4073656
2020-05-03T10:00:00,84,68,983.0687267
2020-05-03T11:00:00,76,68,983.0687267
2020-05-03T12:00:00,69,68,982.5607684
2020-05-03T13:00:00,63,68,981.7141711
2020-05-03T14:00:00,73,68,981.3755322
2020-05-03T15:00:00,68,68,980.6982544
2020-05-03T16:00:00,61,68,980.0209766
2020-05-03T17:00:00,55,68,979.6823377
2020-05-03T18:00:00,49,68,978.666421
2020-05-03T19:00:00,45,68,979.3436988
2020-05-03T20:00:00,42,68,979.6823377
2020-05-03T21:00:00,37,68,980.6982544
2020-05-03T22:00:00,42,68,981.7141711
2020-05-03T23:00:00,41,68,982.3914489
2020-05-04T00:00:00,49,57,982.7300878
2020-05-04T01:00:00,55,57,983.0687267
2020-05-04T02:00:00,55,57,983.0687267
2020-05-04T03:00:00,61,57,983.0687267
2020-05-04T04:00:00,63,57,983.4073656
2020-05-04T05:00:00,71,57,984.0846434
2020-05-04T06:00:00,76,57,985.1005601
2020-05-04T07:00:00,71,57,985.7778379
2020-05-04T08:00:00,61,57,986.7937546
2020-05-04T09:00:00,59,57,987.8096713
2020-05-04T10:00:00,57,57,987.8096713
2020-05-04T11:00:00,53,57,988.4869491
2020-05-04T12:00:00,48,57,988.4869491
2020-05-04T13:00:00,42,57,987.8096713
2020-05-04T14:00:00,42,57,987.1323935
2020-05-04T15:00:00,41,57,986.7937546
2020-05-04T16:00:00,38,57,987.4710324
2020-05-04T17:00:00,39,57,987.4710324
2020-05-04T18:00:00,42,57,987.1323935
2020-05-04T19:00:00,47,57,987.4710324
2020-05-04T20:00:00,51,57,987.8096713
2020-05-04T21:00:00,55,57,986.7937546
2020-05-04T22:00:00,59,57,986.7937546
2020-05-04T23:00:00,59,57,987.8096713
2020-05-05T00:00:00,59,50,987.1323935
2020-05-05T01:00:00,58,50,986.1164768
2020-05-05T02:00:00,58,50,985.439199
2020-05-05T03:00:00,54,50,985.439199
2020-05-05T04:00:00,50,50,985.439199
2020-05-05T05:00:00,49,50,985.439199
